rainfall_24h,rainfall_72h,elevation,slope,twi,ndwi,ndvi,drainage_capacity,urbanization_index,infrastructure_decay,disaster_unpreparedness,precip_ratio,ponding_hazard,water_contrast,drainage_stress,flood_target
15.16,45.48,15.0,0.42,5.1,0.362,0.813,8.5,4,3,4,2.814,164.047,-0.451,0.178,0
14.7,58.82,1.0,0.82,1.19,0.294,0.6,4.0,5,3,4,3.745,107.637,-0.305,0.368,1
19.91,19.91,9.0,0.58,1.21,0.054,0.061,4.0,4,4,5,0.952,133.791,-0.006,0.498,1
20.26,20.26,34.0,1.07,0.47,0.248,0.493,6.5,5,4,10,0.953,56.352,-0.245,0.312,0
9.94,69.61,8.0,0.12,1.66,0.341,0.509,3.5,3,4,5,6.36,426.052,-0.168,0.284,1
0.0,0.0,319.0,0.01,4.82,-0.004,0.026,5.0,7,7,9,0.0,0.0,-0.03,0.0,0
14.29,50.01,1122.0,1.97,1.97,0.333,0.382,5.0,3,5,1,3.271,0.0,-0.049,0.286,0
0.0,13.42,5.0,0.26,4.88,0.157,0.514,5.0,3,2,2,13.415,263.866,-0.357,0.0,1
9.14,54.86,861.0,4.0,1.76,0.296,0.407,5.5,10,7,1,5.408,0.0,-0.111,0.166,0
9.75,77.98,55.0,0.91,3.19,0.228,0.697,4.5,4,6,2,7.256,44.711,-0.469,0.217,0
0.0,13.22,3.0,0.01,7.27,0.211,0.475,8.5,2,7,7,13.217,881.818,-0.264,0.0,1
13.6,68.01,25.0,0.58,0.52,0.379,0.767,4.5,5,3,7,4.658,110.317,-0.388,0.302,0
40.77,40.77,137.0,0.48,6.79,0.322,0.585,6.5,5,4,9,0.976,0.0,-0.263,0.627,0
15.16,60.65,0.0,0.01,3.4,0.025,0.619,3.5,4,6,6,3.753,909.091,-0.595,0.433,1
10.61,106.07,5.0,0.12,5.06,0.273,0.305,3.5,5,4,4,9.138,439.945,-0.032,0.303,1
0.0,0.0,17.0,0.88,0.32,0.435,0.638,3.5,5,4,5,0.0,84.388,-0.203,0.0,0
0.0,0.0,4.0,0.47,0.05,0.207,0.726,5.5,5,10,6,0.0,169.907,-0.519,0.0,1
7.76,85.35,12.0,0.26,13.54,0.296,0.537,4.5,3,5,5,9.744,244.57,-0.241,0.172,1
14.7,58.82,6.0,0.74,3.81,0.251,0.62,5.0,3,4,6,3.745,111.557,-0.37,0.294,1
0.0,16.11,10.0,0.16,5.4,0.017,0.106,2.0,3,5,3,16.112,340.704,-0.089,0.0,1
22.1,77.33,6.0,0.26,3.44,0.362,0.784,4.5,6,5,7,3.348,261.624,-0.422,0.491,0
7.5,59.97,5.0,0.01,3.59,0.039,0.062,4.5,2,5,4,7.058,863.636,-0.023,0.167,0
9.21,32.22,50.0,0.12,9.7,0.17,0.289,4.5,7,3,6,3.157,231.55,-0.12,0.205,1
0.0,33.24,29.0,0.33,2.19,0.385,0.542,4.5,3,4,1,33.242,165.817,-0.158,0.0,0
38.05,38.05,7.0,0.01,2.37,0.024,-0.005,8.0,3,4,7,0.974,845.455,0.029,0.476,1
0.0,43.56,1.0,0.01,2.55,0.137,0.735,6.5,2,4,3,43.564,900.0,-0.598,0.0,1
0.0,0.0,752.0,16.37,2.46,0.363,0.669,5.0,6,6,5,0.0,0.0,-0.306,0.0,0
52.76,65.4,12.0,0.42,1.66,0.193,0.523,5.0,5,6,5,1.216,169.769,-0.329,1.055,1
0.0,13.15,10.0,0.12,1.44,0.187,0.323,5.5,9,6,8,13.148,416.79,-0.136,0.0,0
8.45,76.08,36.0,0.73,8.43,0.384,0.675,4.5,1,10,6,8.048,76.68,-0.291,0.188,0
22.1,77.33,11.0,0.37,0.29,0.328,0.774,6.0,6,4,1,3.348,190.594,-0.446,0.368,0
52.76,65.4,19.0,0.59,0.72,0.125,0.357,3.0,5,8,5,1.216,116.942,-0.231,1.759,0
11.63,44.13,127.0,0.62,6.02,0.215,0.723,3.0,5,3,6,3.495,0.0,-0.508,0.388,0
0.0,66.93,8.0,0.26,1.19,0.252,0.653,2.0,3,1,4,66.934,256.054,-0.401,0.0,0
37.01,47.86,3.0,0.42,6.89,0.119,0.326,5.0,2,1,4,1.259,187.127,-0.206,0.74,1
36.01,84.03,54.0,5.23,2.44,0.313,0.513,6.5,3,3,2,2.27,8.633,-0.2,0.554,0
40.39,40.39,10.0,0.26,0.85,0.153,0.325,5.5,6,3,2,0.976,250.094,-0.173,0.734,1
14.65,51.27,11.0,0.81,1.82,0.2,0.53,4.0,5,4,5,3.276,97.391,-0.33,0.366,0
0.0,2.95,16.0,0.01,2.14,0.276,0.548,5.0,6,6,8,2.946,763.636,-0.272,0.0,0
40.15,52.04,9.0,0.01,2.37,0.061,0.07,4.5,3,2,3,1.265,827.273,-0.009,0.892,1
5.53,60.84,82.0,1.41,0.95,0.222,0.36,10.0,3,4,3,9.316,11.887,-0.138,0.055,0
23.48,46.95,0.0,0.01,3.16,0.106,0.619,5.5,6,9,4,1.918,909.091,-0.513,0.427,1
0.0,0.0,5.0,0.01,5.59,0.065,0.332,6.5,5,9,7,0.0,863.636,-0.267,0.0,1
8.25,74.27,11.0,0.49,1.65,0.226,0.456,4.0,5,8,6,8.027,150.195,-0.229,0.206,1
8.2,73.78,6.0,0.52,1.77,0.057,0.498,6.0,4,4,5,8.022,151.923,-0.44,0.137,1
16.18,38.94,19.0,1.18,5.06,0.272,0.778,5.0,7,2,8,2.267,63.058,-0.506,0.324,0
5.5,16.5,1551.0,4.84,2.73,0.21,0.43,3.5,4,3,4,2.538,0.0,-0.22,0.157,0
19.02,28.53,25.0,0.23,3.74,0.257,0.614,4.0,1,4,2,1.425,225.643,-0.357,0.476,0
0.0,42.96,4.0,0.01,7.41,0.191,0.613,7.5,5,4,2,42.962,872.727,-0.423,0.0,1
21.85,87.38,13.0,0.84,0.47,0.256,0.312,6.0,3,5,4,3.825,92.882,-0.056,0.364,1
13.73,42.3,0.0,0.01,3.16,0.185,0.619,3.0,2,8,4,2.872,909.091,-0.434,0.458,1
0.0,0.0,4.0,0.26,1.19,0.17,0.619,4.0,3,3,4,0.0,266.639,-0.449,0.0,1
9.38,56.26,29.0,0.37,0.84,0.238,0.298,5.5,5,7,3,5.422,151.854,-0.059,0.17,1
12.15,85.02,12.0,0.26,7.87,0.346,0.622,5.5,5,7,4,6.468,244.6,-0.276,0.221,1
5.81,30.26,0.0,0.49,2.59,0.052,0.619,6.5,9,6,5,4.445,168.779,-0.567,0.089,1
11.43,91.42,15.0,0.16,2.41,0.216,0.309,9.0,2,5,4,7.356,321.797,-0.093,0.127,1
5.8,46.4,34.0,0.58,6.87,0.239,0.743,5.5,4,1,6,6.824,96.796,-0.504,0.105,0
20.71,93.18,5.0,0.33,1.65,0.165,0.178,4.0,6,4,3,4.293,221.906,-0.013,0.518,1
0.0,35.41,11.0,0.12,4.11,0.118,0.442,5.5,1,5,6,35.41,411.565,-0.323,0.0,0
0.0,60.54,5.0,0.58,0.52,0.291,0.683,7.5,5,4,4,60.537,139.695,-0.392,0.0,1
0.0,12.32,3.0,0.46,0.05,0.022,0.619,6.0,6,2,4,12.323,172.067,-0.597,0.0,1
0.0,73.27,0.0,0.35,5.11,0.182,0.426,6.5,9,10,10,73.268,223.312,-0.244,0.0,1
7.95,63.62,73.0,0.48,0.02,0.343,0.767,6.0,3,3,6,7.106,46.633,-0.424,0.133,0
0.0,35.92,11.0,0.12,6.9,0.063,-0.034,6.5,2,3,6,35.923,412.159,0.097,0.0,1
9.66,86.97,10.0,0.26,0.86,0.34,0.437,4.0,6,2,4,8.156,250.439,-0.097,0.242,1
21.81,76.35,12.0,0.35,4.28,0.266,0.314,5.0,3,5,2,3.347,196.097,-0.048,0.436,0
8.98,31.16,18.0,1.16,2.11,0.287,0.701,4.5,1,3,4,3.121,65.12,-0.413,0.2,0
24.0,71.99,752.0,0.82,2.05,0.184,0.392,4.5,5,4,2,2.88,0.0,-0.207,0.533,0
0.0,35.92,10.0,0.23,2.89,0.063,0.07,4.0,10,6,5,35.923,271.189,-0.007,0.0,1
13.06,52.23,26.0,1.0,1.71,0.406,0.804,6.0,4,7,8,3.715,67.422,-0.398,0.218,0
0.0,0.0,669.0,5.25,2.73,0.129,0.43,6.5,4,6,5,0.0,0.0,-0.301,0.0,0
0.0,0.0,0.0,0.37,1.54,0.378,0.642,4.0,5,2,1,0.0,214.244,-0.264,0.0,0
37.15,37.15,8.0,0.16,3.26,0.022,0.199,6.0,4,7,2,0.974,348.256,-0.177,0.619,1
0.0,12.82,622.0,0.26,0.86,0.254,0.783,4.5,6,3,9,12.823,0.0,-0.529,0.0,0
6.16,43.09,36.0,1.64,0.86,0.228,0.611,7.5,3,4,4,6.022,36.68,-0.383,0.082,0
40.15,52.04,8.0,0.71,1.34,0.061,0.09,5.0,5,8,8,1.265,114.015,-0.029,0.803,1
16.36,16.36,13.0,0.35,6.3,0.084,0.197,2.0,10,7,2,0.942,194.281,-0.113,0.818,1
0.0,59.68,43.0,0.23,2.07,0.286,0.859,4.0,3,4,4,59.675,171.753,-0.574,0.0,0
0.0,0.0,28.0,1.07,0.72,0.181,0.673,1.5,4,6,10,0.0,61.428,-0.492,0.0,0
8.92,44.6,784.0,2.53,6.72,0.329,0.769,2.0,7,4,3,4.496,0.0,-0.439,0.446,0
0.0,0.0,3.0,0.12,2.0,0.188,0.619,5.0,3,4,3,0.0,449.207,-0.432,0.0,1
0.0,99.31,52.0,0.73,4.16,0.304,0.818,7.0,8,3,4,99.313,57.569,-0.514,0.0,0
0.0,0.0,3.0,0.12,1.44,0.123,0.399,4.5,3,6,7,0.0,448.549,-0.276,0.0,1
0.0,47.18,58.0,0.59,0.21,0.273,0.821,4.0,4,4,1,47.184,60.629,-0.548,0.0,0
34.64,86.59,319.0,0.01,11.53,-0.056,0.619,8.0,3,5,3,2.43,0.0,-0.675,0.433,0
37.47,37.47,77.0,0.7,4.92,0.307,0.708,2.5,7,4,5,0.974,28.91,-0.401,1.499,0
10.42,62.53,10.0,0.16,1.31,0.325,0.309,2.5,8,9,8,5.475,340.679,0.015,0.417,1
46.73,61.0,5.0,0.12,1.66,0.109,0.335,4.5,3,7,3,1.278,439.348,-0.226,1.038,1
10.77,75.37,12.0,0.12,4.52,0.23,0.184,5.5,2,5,5,6.405,407.005,0.047,0.196,1
0.0,37.32,9.0,0.26,2.34,0.067,0.041,3.5,4,3,7,37.319,252.926,0.026,0.0,1
0.0,56.06,14.0,0.37,0.29,0.065,0.048,2.5,5,4,6,56.061,184.27,0.017,0.0,1
10.77,75.37,5.0,0.01,2.95,0.194,0.283,4.5,4,4,7,6.405,863.636,-0.088,0.239,1
11.04,88.32,19.0,0.26,2.02,0.317,0.655,7.5,5,7,3,7.336,225.396,-0.337,0.147,0
0.0,92.9,38.0,0.58,4.56,0.322,0.776,7.0,5,5,8,92.9,91.222,-0.454,0.0,0
9.25,74.02,7.0,0.62,1.08,0.021,0.619,5.5,2,5,3,7.22,128.358,-0.598,0.168,1
24.27,97.07,28.0,1.65,7.23,0.389,0.796,3.0,1,3,9,3.842,41.189,-0.407,0.809,0
0.0,9.05,3.0,1.05,7.04,0.269,0.495,3.0,8,9,5,9.049,84.151,-0.226,0.0,0
10.72,75.03,46.0,1.89,2.78,0.386,0.73,6.0,3,10,3,6.403,27.154,-0.344,0.179,0
9.39,65.74,65.0,2.9,0.91,0.274,0.397,5.5,4,3,4,6.326,11.654,-0.122,0.171,0
6.72,53.74,25.0,0.16,3.55,0.204,0.604,3.5,7,7,6,6.963,283.837,-0.4,0.192,0
12.15,85.02,29.0,0.48,2.85,0.381,0.734,5.0,7,5,5,6.468,122.594,-0.354,0.243,0
8.16,40.78,31.0,1.28,0.28,0.246,0.77,4.5,9,5,5,4.454,49.823,-0.524,0.181,0
0.0,37.28,8.0,0.16,1.09,0.136,0.387,7.0,2,3,3,37.276,348.369,-0.251,0.0,0
41.91,54.1,8.0,0.26,6.05,0.194,0.437,6.5,2,5,3,1.261,255.997,-0.243,0.645,1
13.46,13.46,8.0,0.01,3.15,-0.138,-0.094,4.0,2,6,7,0.931,836.364,-0.045,0.336,1
7.98,23.93,17.0,2.74,1.04,0.137,0.442,3.0,2,2,8,2.666,29.207,-0.305,0.266,0
51.02,66.12,3.0,0.85,1.56,0.147,0.413,4.5,10,1,6,1.271,102.551,-0.266,1.134,1
20.66,41.32,3.0,0.16,1.09,-0.019,0.619,6.5,4,7,4,1.908,367.088,-0.638,0.318,1
0.0,17.05,12.0,0.46,1.23,0.129,0.512,4.0,7,7,8,17.048,156.102,-0.383,0.0,1
0.0,76.36,22.0,0.48,1.41,0.267,0.753,3.5,4,6,6,76.363,134.94,-0.487,0.0,0
6.62,66.17,8.0,0.16,1.31,0.172,0.391,4.5,3,10,3,8.687,348.214,-0.218,0.147,0
0.0,42.14,8.0,0.16,2.7,0.021,-0.057,5.0,10,5,5,42.138,348.274,0.078,0.0,1
16.97,84.87,9.0,0.16,2.88,0.252,0.431,6.5,4,2,5,4.722,344.297,-0.179,0.261,1
18.97,66.39,5.0,0.16,7.31,0.107,0.396,4.5,2,2,5,3.325,359.666,-0.289,0.421,1
18.8,75.22,0.0,0.35,1.04,0.124,0.326,3.5,5,5,7,3.798,222.892,-0.202,0.537,0
29.83,29.83,11.0,0.12,9.04,0.052,-0.117,6.0,6,4,7,0.968,411.604,0.169,0.497,1
13.99,55.95,3.0,0.59,0.5,0.151,0.619,3.0,10,5,2,3.733,140.224,-0.468,0.466,1
0.0,0.0,32.0,0.35,2.88,0.41,0.575,7.0,4,8,4,0.0,151.852,-0.165,0.0,0
16.87,33.75,922.0,3.58,0.18,0.158,0.371,5.0,7,4,6,1.888,0.0,-0.213,0.337,0
0.0,0.0,6.0,0.42,0.15,0.123,0.49,7.5,3,4,5,0.0,181.318,-0.367,0.0,1
16.93,16.93,11.0,0.52,3.07,0.158,0.526,5.5,1,8,5,0.944,143.665,-0.367,0.308,1
15.21,15.21,0.0,0.33,2.77,0.038,0.619,4.0,4,7,9,0.938,233.476,-0.581,0.38,1
22.57,22.57,51.0,2.3,0.43,0.323,0.68,5.0,5,3,4,0.958,20.395,-0.357,0.451,0
0.0,3.37,7.0,0.26,3.2,0.347,0.732,5.5,1,2,6,3.37,258.726,-0.385,0.0,0
0.0,43.5,61.0,2.17,0.3,0.262,0.801,7.0,5,4,6,43.503,17.173,-0.539,0.0,0
22.13,77.45,13.0,0.46,1.71,0.164,0.713,5.0,4,10,3,3.349,154.328,-0.549,0.443,0
15.95,79.74,1.0,0.48,2.88,0.09,0.056,3.5,5,7,3,4.705,170.789,0.034,0.456,1
0.0,0.0,0.0,0.23,7.45,0.306,0.635,6.0,5,1,3,0.0,301.321,-0.329,0.0,1
12.71,88.98,21.0,0.12,5.35,0.441,0.854,3.0,4,2,5,6.49,365.849,-0.414,0.424,0
0.0,41.14,8.0,0.26,2.62,0.509,0.836,4.5,3,2,8,41.141,256.056,-0.327,0.0,0
19.35,87.09,14.0,0.37,0.69,0.199,0.508,6.0,6,3,3,4.279,184.032,-0.309,0.323,0
14.81,14.81,7.0,0.59,0.03,0.084,0.251,3.5,4,5,3,0.937,134.282,-0.167,0.423,1
0.0,47.42,0.0,0.58,1.04,0.103,0.31,5.0,6,7,6,47.425,147.046,-0.207,0.0,0
0.0,35.63,2.0,0.73,2.3,0.135,0.654,3.5,6,5,5,35.625,117.391,-0.519,0.0,1
0.0,0.0,7.0,0.16,3.07,0.043,0.619,5.5,4,5,3,0.0,351.961,-0.576,0.0,1
0.0,0.0,5.0,0.48,0.24,0.165,0.619,5.5,3,1,3,0.0,163.87,-0.454,0.0,1
0.0,105.28,565.0,3.64,0.04,0.178,0.495,4.5,5,3,2,105.276,0.0,-0.317,0.0,0
10.58,52.91,20.0,0.35,4.07,0.178,0.292,8.0,4,1,5,4.568,178.266,-0.114,0.132,1
14.27,71.34,1.0,0.33,1.65,-0.019,-0.008,3.0,2,5,4,4.673,231.018,-0.011,0.476,1
12.91,93.94,9.0,0.49,3.85,0.212,0.512,4.5,6,5,5,6.753,153.529,-0.299,0.287,0
0.0,41.94,8.0,0.48,0.24,0.212,0.304,4.5,5,2,6,41.936,158.977,-0.091,0.0,1
0.0,85.03,16.0,0.23,0.74,0.245,0.356,5.0,4,5,3,85.029,253.11,-0.111,0.0,0
12.49,87.44,15.0,0.12,2.0,0.409,0.829,7.5,4,5,3,6.481,393.39,-0.421,0.167,0
0.0,50.53,10.0,0.16,1.09,0.095,0.273,3.5,5,3,6,50.529,340.783,-0.177,0.0,1
37.15,37.15,10.0,0.01,4.01,0.01,0.199,3.5,2,5,7,0.974,818.182,-0.188,1.062,1
0.0,48.73,21.0,0.84,0.27,0.238,0.556,5.5,5,3,2,48.728,84.342,-0.318,0.0,0
0.0,81.62,437.0,0.42,10.32,0.312,0.636,4.0,6,5,10,81.621,0.0,-0.324,0.0,0
13.08,52.33,3.0,1.07,1.27,0.153,0.489,6.5,3,5,5,3.716,82.946,-0.336,0.201,1
0.0,32.89,498.0,4.94,1.2,0.337,0.789,3.5,6,2,6,32.89,0.0,-0.452,0.0,0
0.0,0.0,5.0,0.01,4.37,0.032,0.024,4.0,6,6,2,0.0,863.636,0.008,0.0,1
0.0,67.41,201.0,1.3,3.47,0.246,0.814,4.5,2,7,6,67.412,0.0,-0.568,0.0,0
23.39,93.57,6.0,0.59,1.6,0.168,0.169,5.0,5,6,1,3.836,135.755,-0.001,0.468,1
38.99,38.99,8.0,0.01,3.98,0.213,0.587,4.0,2,5,7,0.975,836.364,-0.374,0.975,1
7.94,71.43,19.0,0.26,3.03,0.197,0.383,5.0,4,7,3,7.993,225.369,-0.186,0.159,1
6.53,45.69,34.0,0.58,1.38,0.182,0.432,4.5,10,7,3,6.07,96.925,-0.25,0.145,0
19.02,28.53,17.0,0.16,4.95,0.338,0.833,5.0,6,4,7,1.425,314.223,-0.495,0.38,0
0.0,0.0,6.0,0.73,0.91,0.124,0.389,3.0,4,5,3,0.0,112.771,-0.265,0.0,0
24.39,63.27,7.0,0.16,4.35,0.371,0.67,3.5,1,3,8,2.492,352.214,-0.299,0.697,0
10.01,50.07,846.0,1.81,4.41,0.325,0.772,7.0,3,6,4,4.546,0.0,-0.446,0.143,0
0.0,26.72,10.0,0.46,2.76,0.199,0.248,7.5,7,9,5,26.718,159.318,-0.048,0.0,1
22.83,45.65,7.0,0.85,6.8,0.172,0.414,4.0,6,7,8,1.916,98.253,-0.242,0.571,1
0.0,42.25,17.0,0.12,2.0,0.329,0.845,7.0,5,6,4,42.247,384.373,-0.516,0.0,0
0.0,40.59,1151.0,2.13,0.99,0.405,0.597,4.0,4,7,3,40.585,0.0,-0.193,0.0,0
14.11,70.54,2.0,0.35,1.84,0.106,-0.076,4.0,3,10,5,4.669,218.208,0.183,0.353,1
0.0,42.27,299.0,2.18,4.32,0.195,0.816,2.5,6,8,3,42.273,0.0,-0.621,0.0,0
0.0,0.0,2.0,0.16,1.65,0.127,0.619,5.0,7,5,5,0.0,370.849,-0.492,0.0,1
16.29,32.57,4.0,0.48,3.79,0.041,0.619,5.5,1,2,4,1.884,165.801,-0.578,0.296,1
0.0,44.74,6.0,0.62,0.57,0.083,0.059,6.0,3,10,8,44.741,129.736,0.024,0.0,1
58.79,158.59,2.0,0.16,10.94,-0.046,0.619,8.0,4,4,5,2.653,370.836,-0.665,0.735,0
0.0,34.22,24.0,0.35,0.56,0.174,0.469,4.0,6,2,8,34.218,169.717,-0.295,0.0,0
9.25,74.02,8.0,0.26,1.19,0.092,0.619,4.5,7,5,5,7.22,255.999,-0.527,0.206,1
19.06,38.11,2.0,0.66,0.4,0.008,0.619,3.5,6,2,5,1.9,129.494,-0.611,0.544,0
0.0,34.22,10.0,0.37,3.43,-0.015,-0.064,5.0,3,2,5,34.218,192.544,0.048,0.0,1
0.0,0.0,14.0,0.23,5.06,0.086,0.347,7.0,4,7,6,0.0,258.703,-0.261,0.0,0
0.0,0.0,19.0,0.47,0.27,0.428,0.644,6.0,7,7,2,0.0,143.158,-0.217,0.0,0
53.74,53.74,47.0,1.16,6.45,0.31,0.698,7.5,3,8,5,0.982,41.989,-0.388,0.717,0
0.0,38.52,8.0,0.48,6.46,0.098,0.419,4.0,5,6,3,38.523,159.148,-0.321,0.0,1
23.77,23.77,236.0,1.67,1.44,0.384,0.684,5.5,3,6,3,0.96,0.0,-0.3,0.432,0
0.0,34.9,35.0,0.88,3.73,0.306,0.7,3.5,6,3,6,34.903,66.119,-0.393,0.0,0
0.0,0.0,26.0,0.47,0.05,0.542,0.857,4.0,5,7,1,0.0,130.84,-0.315,0.0,0
0.0,0.0,36.0,2.17,0.7,0.252,0.78,4.0,8,6,3,0.0,28.164,-0.528,0.0,0
37.77,37.77,106.0,5.04,0.27,0.331,0.795,5.5,4,10,5,0.974,0.0,-0.464,0.687,0
7.18,57.48,0.0,0.26,6.11,0.107,0.377,3.0,1,7,10,7.023,278.234,-0.269,0.239,0
11.73,82.12,14.0,1.07,1.23,0.241,0.306,4.5,6,6,6,6.45,73.514,-0.065,0.261,1
0.0,105.8,394.0,0.01,4.16,0.035,0.861,3.5,5,4,1,105.798,0.0,-0.826,0.0,0
10.45,41.81,1.0,0.26,0.85,0.175,0.346,7.0,2,2,8,3.651,275.434,-0.171,0.149,1
41.68,41.68,8.0,0.84,0.84,0.173,0.302,5.0,7,4,3,0.977,97.441,-0.128,0.834,1
0.0,16.11,12.0,0.59,1.25,0.119,0.556,5.5,3,7,5,16.112,127.069,-0.437,0.0,1
10.5,42.04,6.0,0.94,3.29,0.111,0.35,7.0,10,5,1,3.657,90.701,-0.239,0.15,1
24.04,48.09,235.0,2.58,1.59,0.283,0.457,4.5,3,5,5,1.92,0.0,-0.174,0.534,0
0.0,35.39,10.0,0.93,1.63,0.266,0.369,5.0,7,3,2,35.392,86.985,-0.103,0.0,1
11.42,35.97,9.0,0.94,4.95,0.318,0.518,2.5,8,2,3,2.896,87.791,-0.2,0.457,0
0.0,48.85,8.0,0.73,4.1,0.261,0.619,6.5,2,3,7,48.85,110.407,-0.358,0.0,1
7.66,38.86,0.0,0.74,1.04,0.007,0.195,4.5,1,3,4,4.489,119.697,-0.188,0.17,0
23.23,23.23,42.0,0.12,1.44,0.222,0.769,5.0,5,7,5,0.959,268.598,-0.547,0.465,0
21.62,86.48,13.0,0.46,10.39,0.28,0.619,7.0,6,7,2,3.823,154.037,-0.34,0.309,0
33.64,33.64,418.0,3.7,0.73,0.328,0.69,5.5,5,5,6,0.971,0.0,-0.362,0.612,0
0.0,0.0,2.0,0.42,0.15,-0.004,0.619,2.5,6,2,5,0.0,188.803,-0.623,0.0,1
17.37,69.49,762.0,0.71,9.82,0.303,0.707,6.5,9,4,3,3.782,0.0,-0.403,0.267,0
51.26,51.26,11.0,1.75,3.17,0.214,0.48,6.5,6,5,1,0.981,48.11,-0.266,0.789,1
12.3,45.84,10.0,0.16,2.75,0.443,0.795,5.0,10,6,6,3.447,340.732,-0.351,0.246,0
11.65,34.94,5.0,0.26,7.58,0.112,0.112,4.5,3,4,4,2.763,264.189,0.001,0.259,1
0.0,52.31,4.0,0.52,0.16,0.229,0.378,8.0,4,6,3,52.315,155.112,-0.149,0.0,1
10.73,53.63,25.0,0.48,2.51,0.381,0.72,4.5,4,6,5,4.574,129.642,-0.339,0.238,0
0.0,51.65,7.0,0.26,1.95,0.034,0.242,4.5,4,8,5,51.655,258.781,-0.208,0.0,1
0.0,102.28,8.0,0.26,0.63,0.212,0.745,7.0,4,8,4,102.279,256.057,-0.533,0.0,0
7.77,46.64,19.0,3.44,3.54,0.276,0.759,6.0,4,4,4,5.316,22.858,-0.483,0.13,0
7.86,78.6,32.0,0.26,5.08,0.263,0.605,5.0,3,4,4,8.871,189.215,-0.342,0.157,0
0.0,20.6,13.0,0.33,8.9,0.45,0.779,7.0,4,6,6,20.602,203.231,-0.329,0.0,0
0.0,41.13,394.0,0.01,5.36,-0.038,0.493,4.5,6,4,8,41.127,0.0,-0.531,0.0,0
8.04,80.37,5.0,0.16,3.23,0.145,0.452,6.0,5,5,5,8.893,359.591,-0.307,0.134,1
5.54,55.36,10.0,0.12,3.63,0.214,0.246,2.0,4,5,1,8.47,416.026,-0.032,0.277,0
0.0,0.0,199.0,4.42,4.82,0.168,0.589,5.5,5,4,7,0.0,0.0,-0.421,0.0,0
0.0,0.0,319.0,0.01,4.54,0.011,0.16,4.0,4,1,6,0.0,0.0,-0.149,0.0,0
0.0,12.95,6.0,0.48,8.2,0.083,0.231,3.0,6,7,5,12.945,162.61,-0.149,0.0,0
8.61,60.27,23.0,0.35,0.74,0.242,0.47,5.0,4,6,4,6.272,171.95,-0.228,0.172,1
4.18,16.72,5.0,0.16,1.49,0.145,0.619,4.0,3,6,8,3.228,359.476,-0.474,0.104,1
36.31,36.31,4.0,0.71,0.03,0.215,0.374,6.5,6,10,5,0.973,118.832,-0.159,0.559,1
26.57,79.72,2.0,0.42,0.85,0.184,0.103,6.5,7,8,2,2.891,189.004,0.081,0.409,1
0.0,0.0,197.0,7.24,8.82,0.28,0.629,5.0,7,8,6,0.0,0.0,-0.348,0.0,0
30.36,30.36,8.0,0.01,2.84,-0.101,-0.184,4.0,5,1,3,0.968,836.364,0.083,0.759,1
12.38,61.88,27.0,0.26,12.14,0.379,0.697,3.5,7,6,1,4.626,203.097,-0.318,0.354,0
47.31,62.2,13.0,1.43,1.91,0.202,0.496,4.0,6,5,5,1.288,56.716,-0.294,1.183,0
38.0,38.0,22.0,0.42,2.51,0.314,0.515,4.5,1,1,6,0.974,150.491,-0.201,0.844,0
0.0,33.12,10.0,0.16,3.14,0.189,0.333,5.0,3,6,8,33.12,340.725,-0.144,0.0,0
21.48,85.91,7.0,0.33,4.3,0.104,0.183,6.0,9,2,6,3.822,217.137,-0.078,0.358,1
5.21,31.23,4.0,0.33,0.62,0.176,0.37,3.0,4,8,3,5.033,224.001,-0.194,0.174,1
28.49,56.99,7.0,0.01,3.75,0.203,0.222,5.0,2,9,6,1.932,845.455,-0.019,0.57,1
54.38,66.83,24.0,0.42,2.48,0.19,0.471,3.0,1,2,4,1.207,146.618,-0.282,1.813,1
10.39,31.16,394.0,0.58,5.05,0.102,0.472,6.5,5,9,4,2.737,0.0,-0.37,0.16,0
7.5,52.48,323.0,2.75,0.1,0.274,0.832,4.0,8,7,8,6.176,0.0,-0.558,0.187,0
12.38,61.88,23.0,0.12,3.49,0.386,0.841,6.5,6,7,3,4.626,356.587,-0.455,0.19,0
0.0,40.0,8.0,0.01,8.76,-0.088,-0.16,4.5,4,6,4,40.001,836.364,0.072,0.0,1
42.61,52.92,19.0,0.42,4.73,0.22,0.663,6.0,4,5,4,1.213,156.146,-0.443,0.71,0
9.8,48.31,8.0,0.01,4.22,0.085,0.059,4.5,3,2,1,4.474,836.364,0.026,0.218,1
0.0,3.5,0.0,0.01,6.93,0.055,0.619,5.0,5,4,2,3.501,909.091,-0.564,0.0,1
0.0,0.0,24.0,0.48,12.04,0.216,0.74,4.5,1,9,7,0.0,131.468,-0.524,0.0,0
0.0,0.0,5.0,0.26,0.63,0.108,0.494,5.5,4,6,6,0.0,263.95,-0.386,0.0,1
10.65,95.83,9.0,0.12,3.66,0.311,0.248,5.0,2,6,4,8.227,421.421,0.063,0.213,1
0.0,61.06,12.0,0.42,0.72,0.357,0.733,7.5,6,4,3,61.061,169.839,-0.376,0.0,0
7.92,63.33,9.0,0.16,13.24,0.347,0.362,3.5,1,4,4,7.103,344.472,-0.014,0.226,1
25.92,103.68,17.0,0.12,3.79,0.373,0.788,4.5,6,1,8,3.851,384.373,-0.415,0.576,0
10.5,34.65,7.0,0.37,2.59,0.489,0.795,3.5,5,5,4,3.013,199.035,-0.306,0.3,0
